"library_id","genus","core_replicate","tech_replicate","n_reads"
"FLB05mB_ss4_3b","f__RBG-13-42-11","B","B_ss4_3",37
"FLB06mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",34
"FLB06mA_ss4_2","f__RBG-13-42-11","A","A_ss4_2",38
"FLB06mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",151
"FLB06mB_ss4_2a","f__RBG-13-42-11","B","B_ss4_2",66
"FLB06mB_ss4_2b","f__RBG-13-42-11","B","B_ss4_2",86
"FLB08mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",1197
"FLB08mA_ss4_2b","f__RBG-13-42-11","A","A_ss4_2",108
"FLB08mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",42
"FLB08mB_ss4_2a","f__RBG-13-42-11","B","B_ss4_2a",93
"FLB10mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",28
"FLB10mA_ss4_2a","f__RBG-13-42-11","A","A_ss4_2",9
"FLB10mA_ss4_2b","f__RBG-13-42-11","A","A_ss4_2",6
"FLB10mA_ss4_3a","f__RBG-13-42-11","A","A_ss4_3",3
"FLB10mA_ss4_3b","f__RBG-13-42-11","A","A_ss4_3",2
"FLB10mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",29
"FLB10mB_ss4_2a","f__RBG-13-42-11","B","B_ss4_2",35
"FLB10mB_ss4_2b","f__RBG-13-42-11","B","B_ss4_2",22
"FLB10mB_ss4_3a","f__RBG-13-42-11","B","B_ss4_3",40
"FLB10mB_ss4_3b","f__RBG-13-42-11","B","B_ss4_3",44
"FLB10mSdA_ss4_1","f__RBG-13-42-11","dA","dA_ss4_1",234
"FLB10mSdA_ss4_2a","f__RBG-13-42-11","dA","dA_ss4_2",120
"FLB10mSdA_ss4_2b","f__RBG-13-42-11","dA","dA_ss4_2",185
"FLB12mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",59
"FLB13mNB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",56
"FLB16mNdA_ss4_1","f__RBG-13-42-11","dA","dA_ss4_1",122
"FLB16mNdA_ss4_2a","f__RBG-13-42-11","dA","dA_ss4_2",169
"FLB16mNdA_ss4_2b","f__RBG-13-42-11","dA","dA_ss4_2",186
"FLB16mNdB_ss4_1","f__RBG-13-42-11","dB","dB_ss4_1",15
"FLB16mNdB_ss4_2","f__RBG-13-42-11","dB","dB_ss4_2",707
"FLB16mNuA_ss4_1","f__RBG-13-42-11","uA","uA_ss4_1",658
"FLB16mNuA_ss4_2","f__RBG-13-42-11","uA","uA_ss4_2",164
"FLB16mNuA_ss4_3","f__RBG-13-42-11","uA","uA_ss4_3",67
"FLB16mNuA_ss4_4","f__RBG-13-42-11","uA","uA_ss4_4",68
"FLB34mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",210
"FLB38mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",446
"FLB38mA_ss4_2a","f__RBG-13-42-11","A","A_ss4_2",2513
"FLB38mA_ss4_2b","f__RBG-13-42-11","A","A_ss4_2",1790
"FLB38mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",702
"FLB45mA_ss4_1","f__RBG-13-42-11","A","A_ss4_1",224
"FLB45mA_ss4_2","f__RBG-13-42-11","A","A_ss4_2",3583
"FLB45mB_ss4_1","f__RBG-13-42-11","B","B_ss4_1",745
"FLB45mB_ss4_2","f__RBG-13-42-11","B","B_ss4_2",1244
"FLB57muA_ss4_1","f__RBG-13-42-11","uA","uA_ss4_1",12
"FLB00mA_ss4_1","f__JAGOPY01","A","A_ss4_1",212
"FLB00mA_ss4_2a","f__JAGOPY01","A","A_ss4_2",54
"FLB00mA_ss4_2b","f__JAGOPY01","A","A_ss4_2",61
"FLB00mB_ss4_1","f__JAGOPY01","B","B_ss4_1",195
"FLB01mA_ss4_1","f__JAGOPY01","A","A_ss4_1",6
"FLB01mB_ss4_1","f__JAGOPY01","B","B_ss4_1",51
"FLB03mA_ss4_1","f__JAGOPY01","A","A_ss4_1",191
"FLB03mA_ss4_2","f__JAGOPY01","A","A_ss4_2",15
"FLB05mA_ss4_1","f__JAGOPY01","A","A_ss4_1",23
"FLB05mA_ss4_2","f__JAGOPY01","A","A_ss4_2",33
"FLB05mB_ss4_1","f__JAGOPY01","B","B_ss4_1",30
"FLB05mB_ss4_2a","f__JAGOPY01","B","B_ss4_2",33
"FLB05mB_ss4_2b","f__JAGOPY01","B","B_ss4_2",41
"FLB05mB_ss4_3a","f__JAGOPY01","B","B_ss4_3",23
"FLB05mB_ss4_3b","f__JAGOPY01","B","B_ss4_3",17
"FLB06mA_ss4_1","f__JAGOPY01","A","A_ss4_1",19
"FLB06mA_ss4_2","f__JAGOPY01","A","A_ss4_2",23
"FLB06mB_ss4_1","f__JAGOPY01","B","B_ss4_1",125
"FLB06mB_ss4_2a","f__JAGOPY01","B","B_ss4_2",60
"FLB06mB_ss4_2b","f__JAGOPY01","B","B_ss4_2",80
"FLB08mA_ss4_1","f__JAGOPY01","A","A_ss4_1",303
"FLB08mA_ss4_2b","f__JAGOPY01","A","A_ss4_2",33
"FLB08mB_ss4_1","f__JAGOPY01","B","B_ss4_1",3
"FLB08mB_ss4_2a","f__JAGOPY01","B","B_ss4_2a",30
"FLB10mA_ss4_1","f__JAGOPY01","A","A_ss4_1",26
"FLB10mA_ss4_2a","f__JAGOPY01","A","A_ss4_2",24
"FLB10mA_ss4_2b","f__JAGOPY01","A","A_ss4_2",20
"FLB10mA_ss4_3a","f__JAGOPY01","A","A_ss4_3",4
"FLB10mA_ss4_3b","f__JAGOPY01","A","A_ss4_3",3
"FLB10mB_ss4_1","f__JAGOPY01","B","B_ss4_1",30
"FLB10mB_ss4_2a","f__JAGOPY01","B","B_ss4_2",41
"FLB10mB_ss4_2b","f__JAGOPY01","B","B_ss4_2",38
"FLB10mB_ss4_3a","f__JAGOPY01","B","B_ss4_3",70
"FLB10mB_ss4_3b","f__JAGOPY01","B","B_ss4_3",65
"FLB10mSdA_ss4_1","f__JAGOPY01","dA","dA_ss4_1",152
"FLB10mSdA_ss4_2a","f__JAGOPY01","dA","dA_ss4_2",75
"FLB10mSdA_ss4_2b","f__JAGOPY01","dA","dA_ss4_2",115
"FLB12mA_ss4_1","f__JAGOPY01","A","A_ss4_1",20
"FLB13mNB_ss4_1","f__JAGOPY01","B","B_ss4_1",44
"FLB16mNdA_ss4_1","f__JAGOPY01","dA","dA_ss4_1",86
"FLB16mNdA_ss4_2a","f__JAGOPY01","dA","dA_ss4_2",76
"FLB16mNdA_ss4_2b","f__JAGOPY01","dA","dA_ss4_2",80
"FLB16mNdB_ss4_1","f__JAGOPY01","dB","dB_ss4_1",22
"FLB16mNdB_ss4_2","f__JAGOPY01","dB","dB_ss4_2",951
"FLB16mNuA_ss4_1","f__JAGOPY01","uA","uA_ss4_1",348
"FLB16mNuA_ss4_2","f__JAGOPY01","uA","uA_ss4_2",48
"FLB16mNuA_ss4_3","f__JAGOPY01","uA","uA_ss4_3",19
"FLB16mNuA_ss4_4","f__JAGOPY01","uA","uA_ss4_4",25
"FLB34mA_ss4_1","f__JAGOPY01","A","A_ss4_1",146
"FLB38mA_ss4_1","f__JAGOPY01","A","A_ss4_1",658
"FLB38mA_ss4_2a","f__JAGOPY01","A","A_ss4_2",3662
"FLB38mA_ss4_2b","f__JAGOPY01","A","A_ss4_2",2718
"FLB38mB_ss4_1","f__JAGOPY01","B","B_ss4_1",149
"FLB45mA_ss4_1","f__JAGOPY01","A","A_ss4_1",128
"FLB45mA_ss4_2","f__JAGOPY01","A","A_ss4_2",1231
"FLB45mB_ss4_1","f__JAGOPY01","B","B_ss4_1",389
"FLB45mB_ss4_2","f__JAGOPY01","B","B_ss4_2",579
"FLB57muA_ss4_1","f__JAGOPY01","uA","uA_ss4_1",165
